,time,expect,testMAE,max_trainMAE,anomaly
52067,414.417077,16.47738180728538,18.284404751454975,0.3,True
52068,414.438986,16.47738180728538,18.329524902340406,0.3,True
52069,417.418373,16.47738180728538,18.291370724810765,0.3,True
52070,417.41873,16.47738180728538,18.33673819523559,0.3,True
52071,417.44187,16.47738180728538,18.38190800076376,0.3,True
52072,438.217398,16.47738180728538,18.42690646280642,0.3,True
52073,438.217932,16.47738180728538,18.471807920276532,0.3,True
52074,438.218266,16.47738180728538,18.433217118855698,0.3,True
52075,447.418004,16.47738180728538,18.478063215531737,0.3,True
52076,447.418334,16.47738180728538,18.478063215531737,0.3,True
52077,447.441388,16.47738180728538,18.478063215531737,0.3,True
52078,469.465033,16.47738180728538,18.478063215531737,0.3,True
52079,469.465502,16.47738180728538,18.478063215531737,0.3,True
52080,469.487716,16.47738180728538,18.478063215531737,0.3,True
52081,477.417906,16.47738180728538,18.478063215531737,0.3,True
52082,477.418362,16.47738180728538,18.478063215531737,0.3,True
52083,477.441417,16.47738180728538,18.478063215531737,0.3,True
52084,491.217022,16.47738180728538,18.478063215531737,0.3,True
52085,491.217626,16.47738180728538,18.478063215531737,0.3,True
52086,491.217967,16.47738180728538,18.478063215531737,0.3,True
52087,499.418375,16.47738180728538,18.478063215531737,0.3,True
52088,499.418823,16.47738180728538,18.478063215531737,0.3,True
52089,499.44107,16.47738180728538,18.478063215531737,0.3,True
52090,522.465472,17.058695725265398,18.478063215531737,0.3,True
52091,522.465911,17.058695725265398,18.50512358584092,0.3,True
52092,522.491158,17.058695725265398,18.536724526727088,0.3,True
52093,529.415293,19.242888920023972,18.5714881139069,0.3,True
52094,529.415703,15.315638771809338,18.712140874491855,0.3,True
52095,529.449073,15.315638771809338,18.68022866751355,0.3,True
52096,552.418851,15.315638771809338,18.637138729974932,0.3,True
52097,552.419444,17.058695725265398,18.57949103346924,0.3,True
52098,552.44447,15.315638771809338,18.59281971750421,0.3,True
52099,559.413775,17.058695725265398,18.534574671195863,0.3,True
52100,559.414536,15.315638771809338,18.55089810716107,0.3,True
52101,559.436665,16.182743246117425,18.49334820200924,0.3,True
52102,559.456761,13.604655835897836,18.469719654091858,0.3,True
52103,582.416428,16.182743246117425,18.320598019406745,0.3,True
52104,582.416947,16.182743246117425,18.277728790159,0.3,True
52105,582.440676,16.182743246117425,18.240778524661454,0.3,True
52106,612.443489,16.182743246117425,18.173642602752434,0.3,True
52107,612.444344,16.182743246117425,18.11010052303193,0.3,True
52108,612.446277,16.182743246117425,18.04931652506548,0.3,True
52109,612.487816,16.182743246117425,17.845369533452583,0.3,True
52110,729.012427,16.182743246117425,17.90327059427234,0.3,True
52111,729.031742,16.182743246117425,17.960917500886776,0.3,True
52112,729.032138,16.30484571290775,18.01853120374043,0.3,True
52113,729.033716,16.30484571290775,17.966262203969446,0.3,True
52114,729.052028,16.182743246117425,18.0313448752919,0.3,True
52115,729.054121,16.30484571290775,17.97582464297842,0.3,True
52116,729.055645,16.47738180728538,18.04189102935825,0.3,True
52117,729.056043,16.182743246117425,18.058459256103557,0.3,True
52118,729.056238,16.47738180728538,18.233781142436918,0.3,True
52119,729.058514,16.47738180728538,18.249958489869073,0.3,True
52120,729.079757,15.545686897646178,18.267372276052445,0.3,True
52121,729.104204,15.545686897646178,18.242009506438887,0.3,True
52122,729.12355,15.545686897646178,18.21008544958117,0.3,True
52123,729.319418,15.545686897646178,18.17259544741604,0.3,True
52124,731.146466,16.270338494032224,18.132170846328176,0.3,True
52125,731.168788,15.545686897646178,18.12465950235168,0.3,True
52126,731.171868,16.270338494032224,18.0876882831201,0.3,True
52127,731.172341,15.675088968429401,18.083458516571785,0.3,True
52128,734.601972,16.30484571290775,18.045975440597125,0.3,True
52129,734.626895,16.182743246117425,18.037062034860835,0.3,True
52130,734.629037,16.182743246117425,18.033363987858674,0.3,True
52131,734.629416,16.182743246117425,18.023500676967387,0.3,True
52132,736.362772,15.545686897646178,18.002952695774145,0.3,True
52133,736.423115,15.338643584393022,17.972186153170682,0.3,True
52134,736.586611,15.804491039212623,17.907534007733595,0.3,True
52135,736.587286,15.338643584393022,17.86020633922426,0.3,True
52136,736.587701,15.338643584393022,17.852902010990046,0.3,True
52137,736.587997,15.338643584393022,17.84286402301158,0.3,True
52138,736.58805,15.338643584393022,17.830090467940206,0.3,True
52139,736.588382,15.338643584393022,17.815987077612895,0.3,True
52140,739.287823,15.338643584393022,17.752918136396758,0.3,True
52141,739.307099,15.338643584393022,17.7374549495454,0.3,True
52142,739.308936,15.338643584393022,17.673373698936967,0.3,True
52143,739.310308,15.338643584393022,17.648630138463123,0.3,True
52144,739.310709,15.804491039212623,17.58202998338872,0.3,True
52145,739.313144,15.804491039212623,17.54704922941969,0.3,True
52146,739.313294,16.392682270045455,17.516381849016337,0.3,True
52147,739.313355,15.804491039212623,17.518080940416123,0.3,True
52148,739.313714,16.392682270045455,17.539318031578944,0.3,True
52149,754.769314,15.804491039212623,17.602924193258954,0.3,True
52150,754.790271,15.804491039212623,17.61007207762785,0.3,True
52151,754.98839,15.804491039212623,17.646840598986653,0.3,True
52152,756.354118,13.604655835897836,17.681327541963597,0.3,True
52153,756.375091,13.604655835897836,17.60485626489412,0.3,True
52154,756.375807,13.604655835897836,17.510037788066747,0.3,True
52155,756.376206,13.604655835897836,17.399048443955234,0.3,True
52156,756.376566,15.804491039212623,17.281743073791883,0.3,True
52157,756.376689,16.511889026160908,17.275994719883656,0.3,True
52158,756.377032,16.182743246117425,17.320662838827648,0.3,True
52159,756.37745,15.804491039212623,17.366232069345497,0.3,True
52160,756.377565,15.804491039212623,17.367664519957884,0.3,True
52161,756.377865,15.804491039212623,17.36849246821025,0.3,True
52162,756.37828,16.392682270045455,17.32921536236627,0.3,True
52163,756.378387,15.338643584393022,17.35811719100891,0.3,True
52164,756.378729,17.058695725265398,17.300187553173302,0.3,True
52165,756.37931,17.058695725265398,17.363530740052934,0.3,True
52166,756.380143,17.058695725265398,17.43685602010782,0.3,True
52167,756.38027,17.058695725265398,17.518887448628185,0.3,True
52168,756.380612,17.058695725265398,17.750089340910893,0.3,True
52169,756.380943,17.058695725265398,17.981548478893163,0.3,True
52170,756.381124,17.058695725265398,18.21228966700819,0.3,True
52171,756.381257,17.058695725265398,18.44258290634951,0.3,True
52172,756.382576,15.545686897646178,18.526440056928486,0.3,True
52173,756.580366,15.675088968429401,18.49272442810683,0.3,True
52174,757.816916,15.545686897646178,18.476397446442743,0.3,True
52175,757.842824,17.058695725265398,18.47079927892494,0.3,True
52176,757.846927,17.058695725265398,18.52976222377475,0.3,True
52177,757.847075,17.058695725265398,18.598211915412584,0.3,True
52178,757.847193,17.058695725265398,18.63416588058826,0.3,True
52179,757.847299,17.058695725265398,18.74369629095224,0.3,True
52180,757.847434,17.058695725265398,18.74082300534077,0.3,True
52181,757.847463,17.058695725265398,18.739245492917572,0.3,True
52182,757.847597,17.058695725265398,18.73844702909616,0.3,True
52183,757.847701,17.058695725265398,18.73811024695861,0.3,True
52184,757.847806,17.058695725265398,18.73806376328297,0.3,True
52185,757.847932,17.058695725265398,18.73827228417225,0.3,True
52186,757.848369,17.058695725265398,18.738741086624337,0.3,True
52187,757.84878,17.058695725265398,18.739325903557017,0.3,True
52188,757.848933,17.058695725265398,18.840458947763615,0.3,True
52189,757.849055,17.058695725265398,18.93274659715072,0.3,True
52190,757.849172,17.058695725265398,19.033514646354572,0.3,True
52191,757.849199,17.058695725265398,19.033514646354572,0.3,True
52192,757.849285,17.058695725265398,19.033514646354572,0.3,True
52193,757.84965,17.058695725265398,19.033514646354572,0.3,True
52194,757.85056,17.058695725265398,19.033514646354572,0.3,True
52195,757.867377,17.058695725265398,19.033514646354572,0.3,True
52196,757.868025,17.058695725265398,19.033514646354572,0.3,True
52197,757.868413,17.058695725265398,19.033514646354572,0.3,True
52198,757.868924,18.651336596443524,19.033514646354572,0.3,True
52199,757.869801,16.182743246117425,19.10837275513807,0.3,True
52200,757.869936,16.182743246117425,19.077828331286103,0.3,True
52201,757.870263,16.182743246117425,19.03918368389287,0.3,True
52202,757.870864,16.182743246117425,18.99303411236125,0.3,True
52203,757.870987,16.182743246117425,18.941371850285503,0.3,True
52204,757.871403,16.182743246117425,18.886441036383278,0.3,True
52205,757.871672,16.182743246117425,18.829627240227023,0.3,True
52206,757.871793,16.182743246117425,18.771769568058605,0.3,True
52207,757.872195,16.182743246117425,18.713306789536425,0.3,True
52208,757.872662,16.182743246117425,18.65447322244003,0.3,True
52209,757.873641,16.182743246117425,18.595414953780114,0.3,True
52210,757.873706,16.182743246117425,18.53620182430579,0.3,True
52211,757.874051,16.182743246117425,18.47686438338432,0.3,True
52212,759.249327,16.182743246117425,18.417580713799726,0.3,True
52213,759.269008,16.182743246117425,18.35854267892989,0.3,True
52214,759.270524,16.182743246117425,18.19397387381314,0.3,True
52215,759.270925,16.182743246117425,18.19397387381314,0.3,True
52216,759.271158,16.182743246117425,18.19397387381314,0.3,True
52217,759.272021,16.182743246117425,18.19397387381314,0.3,True
52218,759.272476,16.182743246117425,18.19397387381314,0.3,True
52219,759.272727,16.182743246117425,18.19397387381314,0.3,True
52220,759.272988,16.182743246117425,18.19397387381314,0.3,True
52221,759.273238,16.182743246117425,18.19397387381314,0.3,True
52222,759.273702,16.30484571290775,18.19397387381314,0.3,True
52223,759.275191,16.30484571290775,18.19972697555729,0.3,True
52224,759.27532,16.182743246117425,18.2064365570098,0.3,True
52225,759.275653,15.545686897646178,18.208118830556653,0.3,True
52226,759.277332,16.182743246117425,18.179065555915326,0.3,True
52227,759.277426,16.30484571290775,18.17467196244507,0.3,True
52228,759.277508,16.30484571290775,18.176946060282976,0.3,True
52229,759.277733,18.651336596443524,18.181879129271593,0.3,True
52230,759.277936,15.545686897646178,18.298558741489273,0.3,True
52231,759.278085,15.545686897646178,18.286512992609868,0.3,True
52232,759.278201,15.545686897646178,18.26685022312347,0.3,True
52233,759.278318,16.270338494032224,18.236950498948044,0.3,True
52234,759.278535,15.338643584393022,18.23494784803083,0.3,True
52235,759.289666,15.804491039212623,18.191290790148376,0.3,True
52236,759.290352,15.338643584393022,18.16488016684544,0.3,True
52237,759.290658,15.338643584393022,18.115464092290214,0.3,True
52238,759.293504,13.91891800779995,18.054914492127107,0.3,True
52239,759.294308,15.890759086401435,17.920823367318405,0.3,True
52240,759.294463,15.338643584393022,17.879341612871844,0.3,True
52241,759.294546,15.338643584393022,17.859377719029926,0.3,True
52242,759.294858,15.804491039212623,17.79999428556764,0.3,True
52243,759.297568,15.804491039212623,17.754961679294972,0.3,True
52244,759.298294,13.91891800779995,17.71454714553207,0.3,True
52245,759.298624,15.890759086401435,17.426941093514504,0.3,True
52246,759.29906,15.804491039212623,17.43298186788509,0.3,True
52247,759.29985,15.804491039212623,17.43844095789842,0.3,True
52248,759.29997,15.085590645972502,17.451067164712686,0.3,True
52249,759.30026,15.085590645972502,17.382347846988644,0.3,True
52250,759.300708,15.085590645972502,17.372297137711985,0.3,True
52251,759.300867,15.085590645972502,17.327878615275072,0.3,True
52252,759.301151,15.085590645972502,17.31321159778613,0.3,True
52253,759.301615,15.085590645972502,17.296967044032137,0.3,True
52254,759.302349,15.085590645972502,17.373474067413966,0.3,True
52255,759.302481,15.085590645972502,17.318618335920895,0.3,True
52256,759.302779,15.085590645972502,17.300565154720406,0.3,True
52257,759.303324,15.085590645972502,17.28252187583824,0.3,True
52258,759.303454,15.085590645972502,17.23404238563806,0.3,True
52259,759.303744,15.085590645972502,17.18531827797572,0.3,True
52260,759.304316,15.315638771809338,17.260721614071176,0.3,True
52261,759.304445,16.30484571290775,17.216797720524518,0.3,True
52262,759.304749,16.30484571290775,17.23146427957378,0.3,True
52263,759.30533,16.30484571290775,17.25592741830189,0.3,True
52264,759.30544,15.085590645972502,17.33468301008012,0.3,True
52265,759.3056,15.085590645972502,17.355645017920594,0.3,True
52266,759.310749,16.30484571290775,17.369573606152,0.3,True
52267,759.311431,15.085590645972502,17.436501824425587,0.3,True
52268,759.311723,15.085590645972502,17.449493825005423,0.3,True
52269,759.314347,15.085590645972502,17.459028994606857,0.3,True
52270,759.315099,15.085590645972502,17.463488232659227,0.3,True
52271,759.315399,15.085590645972502,17.465903985070113,0.3,True
52272,759.315767,16.30484571290775,17.466872616178716,0.3,True
52273,759.316629,15.085590645972502,17.526726319427485,0.3,True
52274,759.316974,15.085590645972502,17.53505582216898,0.3,True
52275,759.317352,15.085590645972502,17.540432860488885,0.3,True
52276,759.317474,16.30484571290775,17.525419773305412,0.3,True
52277,759.317774,16.30484571290775,17.503900430247143,0.3,True
52278,759.318266,16.30484571290775,17.492060889447682,0.3,True
52279,759.318388,16.30484571290775,17.487723213081516,0.3,True
52280,759.318683,16.30484571290775,17.567474981261515,0.3,True
52281,759.319283,16.30484571290775,17.649020563146962,0.3,True
52282,759.32019,16.182743246117425,17.650767615021763,0.3,True
52283,759.320314,16.182743246117425,17.728236924819022,0.3,True
52284,759.320605,16.182743246117425,17.804666125617658,0.3,True
52285,759.320987,16.182743246117425,17.880123468709595,0.3,True
52286,759.321895,16.182743246117425,17.954928641620256,0.3,True
52287,759.3222,15.315638771809338,18.029433256122818,0.3,True
52288,759.322897,16.182743246117425,17.981528865948636,0.3,True
52289,759.32298,16.182743246117425,18.048882981425216,0.3,True
52290,759.323313,15.315638771809338,18.11713536274042,0.3,True
52291,760.711866,15.315638771809338,18.14615970582396,0.3,True
52292,760.73799,15.315638771809338,18.088106218207155,0.3,True
52293,760.741017,15.315638771809338,18.02509831304376,0.3,True
52294,760.741433,15.315638771809338,17.95964690354687,0.3,True
52295,760.743107,15.085590645972502,17.892862702403654,0.3,True
52296,760.743254,15.085590645972502,17.814043659494242,0.3,True
52297,760.743602,15.085590645972502,17.732967984733637,0.3,True
52298,760.747882,15.085590645972502,17.658281544275365,0.3,True
52299,760.74803,15.085590645972502,17.582766948935298,0.3,True
52300,760.748147,15.085590645972502,17.506918535795347,0.3,True
52301,760.748254,15.085590645972502,17.43111539039628,0.3,True
52302,760.748347,15.085590645972502,17.355323863929303,0.3,True
52303,760.74875,15.085590645972502,17.33713909438804,0.3,True
52304,760.749324,15.085590645972502,17.26193224974988,0.3,True
52305,760.749475,15.315638771809338,17.187633859370955,0.3,True
52306,760.749563,15.315638771809338,17.183082369223044,0.3,True
52307,760.749603,15.315638771809338,17.18042824591677,0.3,True
52308,760.749709,15.315638771809338,17.179478624716214,0.3,True
52309,760.749729,15.315638771809338,17.17945912207644,0.3,True
52310,760.749815,16.182743246117425,17.180049827948025,0.3,True
52311,760.749918,16.182743246117425,17.239817869549178,0.3,True
52312,760.750057,16.182743246117425,17.306139282897664,0.3,True
52313,760.76162,15.315638771809338,17.37753472044659,0.3,True
52314,760.762025,16.182743246117425,17.408308348592286,0.3,True
52315,760.762267,16.182743246117425,17.47673659539872,0.3,True
52316,760.766867,16.182743246117425,17.546811686751152,0.3,True
52317,760.767216,16.182743246117425,17.619619404700675,0.3,True
52318,760.767515,16.182743246117425,17.693428512471563,0.3,True
52319,760.768332,15.085590645972502,17.767746453173974,0.3,True
52320,760.768642,16.182743246117425,17.789351952759443,0.3,True
52321,760.770124,15.085590645972502,17.84014901412343,0.3,True
52322,760.770248,15.085590645972502,17.839688647327737,0.3,True
52323,760.77057,15.085590645972502,17.83357211763429,0.3,True
52324,760.770997,15.085590645972502,17.821320521590547,0.3,True
52325,760.771157,15.085590645972502,17.806176018086273,0.3,True
52326,760.771276,15.085590645972502,17.73194963011824,0.3,True
52327,760.771381,15.085590645972502,17.657091385231865,0.3,True
52328,760.771516,15.085590645972502,17.58156375634281,0.3,True
52329,760.77237,15.085590645972502,17.562940948293452,0.3,True
52330,760.772534,15.085590645972502,17.486266700879206,0.3,True
52331,760.772681,15.085590645972502,17.409549442753296,0.3,True
52332,760.773412,15.085590645972502,17.333161949311425,0.3,True
52333,760.773585,15.085590645972502,17.257539668246462,0.3,True
52334,760.773719,15.545686897646178,17.182643848592026,0.3,True
52335,760.774337,15.804491039212623,17.20483722559061,0.3,True
52336,760.774515,15.804491039212623,17.17173576633492,0.3,True
52337,760.774622,15.804491039212623,17.21677126042355,0.3,True
52338,760.775406,15.804491039212623,17.264527738335314,0.3,True
52339,760.775579,15.804491039212623,17.31354845460463,0.3,True
52340,760.775704,15.804491039212623,17.36315650709627,0.3,True
52341,760.776348,15.804491039212623,17.41298699617493,0.3,True
52342,760.776668,15.804491039212623,17.46288253378925,0.3,True
52343,760.780531,15.804491039212623,17.512797717094493,0.3,True
52344,760.781179,15.804491039212623,17.562714871326655,0.3,True
52345,760.781491,15.804491039212623,17.612548881052998,0.3,True
52346,760.786276,13.91891800779995,17.662148096162642,0.3,True
52347,760.787083,15.890759086401435,17.617662023098195,0.3,True
52348,760.787402,15.545686897646178,17.656131325122477,0.3,True
52349,760.787814,15.545686897646178,17.68079413050139,0.3,True
52350,760.78866,15.545686897646178,17.678854420520107,0.3,True
52351,760.788986,15.545686897646178,17.660034226177356,0.3,True
52352,760.79005,15.545686897646178,17.641740046798393,0.3,True
52353,760.790966,15.545686897646178,17.623588123838292,0.3,True
52354,760.791279,15.545686897646178,17.605425201834407,0.3,True
52355,760.791648,15.804491039212623,17.587166578612873,0.3,True
52356,760.791764,15.545686897646178,17.581719270390415,0.3,True
52357,760.792055,15.545686897646178,17.56589032322479,0.3,True
52358,760.79251,15.545686897646178,17.550126702749836,0.3,True
52359,760.793371,15.545686897646178,17.534035495147197,0.3,True
52360,760.793493,15.545686897646178,17.518327203677167,0.3,True
52361,760.793785,13.91891800779995,17.50239854986176,0.3,True
52362,760.794402,15.890759086401435,17.52871895963654,0.3,True
52363,760.794522,15.804491039212623,17.510410097586163,0.3,True
52364,760.794818,15.315638771809338,17.51604771543152,0.3,True
52365,760.795377,15.028078614513287,17.504685881630408,0.3,True
52366,760.795498,15.028078614513287,17.477431610244302,0.3,True
52367,760.795807,15.028078614513287,17.446124795218058,0.3,True
52368,760.796315,15.028078614513287,17.41197313791683,0.3,True
52369,760.796437,15.028078614513287,17.376336116973228,0.3,True
52370,760.796773,15.028078614513287,17.339912569031746,0.3,True
52371,760.797233,16.182743246117425,17.286147085516227,0.3,True
52372,760.797343,16.182743246117425,17.308294168649578,0.3,True
52373,760.797544,16.182743246117425,17.339907367416576,0.3,True
52374,760.79815,16.182743246117425,17.37871498191183,0.3,True
52375,760.799217,16.182743246117425,17.42085413047487,0.3,True
52376,760.79934,16.182743246117425,17.4643485773981,0.3,True
52377,760.799629,16.182743246117425,17.61606997944519,0.3,True
52378,760.800163,16.182743246117425,17.636926571767116,0.3,True
52379,760.800281,16.182743246117425,17.66421594237433,0.3,True
52380,760.800583,16.182743246117425,17.72435975908398,0.3,True
52381,760.801066,16.182743246117425,17.803635374823735,0.3,True
52382,760.801181,16.182743246117425,17.8827075162008,0.3,True
52383,760.80145,16.580903463911962,17.961397703066854,0.3,True
52384,760.801922,15.315638771809338,18.0582572849686,0.3,True
52385,760.802055,16.182743246117425,18.097590918041575,0.3,True
52386,760.802334,16.182743246117425,18.170281412626544,0.3,True
52387,760.802833,16.182743246117425,18.166361254876097,0.3,True
52388,760.803738,15.085590645972502,18.164407144412635,0.3,True
52389,760.803861,15.085590645972502,18.110885121221212,0.3,True
52390,760.804145,15.085590645972502,18.049124480450647,0.3,True
52391,760.804648,15.085590645972502,17.980329585605986,0.3,True
52392,760.805967,15.085590645972502,17.908077367051195,0.3,True
52393,760.806283,15.085590645972502,17.833933217598382,0.3,True
52394,760.80664,15.085590645972502,17.758797930323095,0.3,True
52395,760.807451,15.085590645972502,17.683089929831663,0.3,True
52396,760.807749,15.085590645972502,17.606922496738303,0.3,True
52397,760.808107,15.085590645972502,17.53045266941378,0.3,True
52398,760.80893,15.085590645972502,17.45394954296104,0.3,True
52399,760.809338,15.085590645972502,17.351033150737454,0.3,True
52400,760.809555,15.085590645972502,17.332098157400615,0.3,True
52401,760.811024,15.085590645972502,17.255990487897748,0.3,True
52402,760.81134,15.085590645972502,17.181232601338607,0.3,True
52403,760.812263,15.085590645972502,17.107880700929574,0.3,True
52404,760.813089,15.085590645972502,17.107880700929574,0.3,True
52405,760.813207,15.085590645972502,17.107880700929574,0.3,True
52406,760.813466,15.085590645972502,17.107880700929574,0.3,True
52407,760.813926,15.085590645972502,17.107880700929574,0.3,True
52408,760.814054,15.085590645972502,17.107880700929574,0.3,True
52409,760.814342,15.085590645972502,17.107880700929574,0.3,True
52410,760.814848,15.085590645972502,17.107880700929574,0.3,True
52411,760.814972,15.085590645972502,17.107880700929574,0.3,True
52412,760.815267,15.085590645972502,17.107880700929574,0.3,True
52413,760.815773,15.085590645972502,17.107880700929574,0.3,True
52414,760.815901,15.085590645972502,17.107880700929574,0.3,True
52415,760.816222,15.085590645972502,17.107880700929574,0.3,True
52416,760.816799,15.804491039212623,17.107880700929574,0.3,True
52417,760.816948,13.91891800779995,17.14464624129048,0.3,True
52418,760.817169,15.890759086401435,17.088960550840167,0.3,True
52419,760.817618,15.545686897646178,17.12650351721178,0.3,True
52420,760.818448,15.545686897646178,17.150990369679317,0.3,True
52421,760.818747,16.270338494032224,17.181444918654623,0.3,True
52422,760.819169,15.804491039212623,17.248867533357934,0.3,True
52423,760.819289,16.182743246117425,17.299195594063892,0.3,True
52424,760.819607,16.182743246117425,17.36937913408067,0.3,True
52425,760.820141,16.182743246117425,17.44149898264034,0.3,True
52426,760.821002,16.182743246117425,17.51546226775905,0.3,True
52427,760.821113,16.182743246117425,17.59008393783666,0.3,True
52428,760.821395,16.182743246117425,17.665093657993623,0.3,True
52429,760.822494,16.182743246117425,17.74021649981908,0.3,True
52430,760.822645,16.182743246117425,17.81526573388188,0.3,True
52431,760.823297,16.182743246117425,17.890300917143087,0.3,True
52432,760.823323,16.182743246117425,17.91724331719213,0.3,True
52433,760.82342,16.182743246117425,18.068982425792363,0.3,True
52434,760.823516,16.182743246117425,18.089038583365962,0.3,True
52435,760.823834,16.182743246117425,18.131850453791795,0.3,True
52436,760.824417,16.182743246117425,18.174460320102845,0.3,True
52437,760.824567,16.182743246117425,18.168751385657302,0.3,True
52438,760.825251,16.182743246117425,18.19397387381314,0.3,True
52439,760.825462,16.182743246117425,18.19397387381314,0.3,True
52440,760.825619,16.182743246117425,18.19397387381314,0.3,True
52441,760.8263,16.182743246117425,18.19397387381314,0.3,True
52442,760.826368,16.182743246117425,18.19397387381314,0.3,True
52443,760.829273,15.804491039212623,18.19397387381314,0.3,True
52444,760.829623,15.804491039212623,18.176080770143184,0.3,True
52445,760.830281,13.91891800779995,18.155208165384767,0.3,True
52446,760.830441,15.890759086401435,18.03977451612495,0.3,True
52447,760.830596,15.315638771809338,18.004548626775435,0.3,True
52448,762.152554,15.545686897646178,17.94492432414965,0.3,True
52449,762.175045,15.315638771809338,17.898308580661684,0.3,True
52450,762.185746,15.315638771809338,17.84106622269227,0.3,True
52451,762.186118,15.315638771809338,17.783036177421216,0.3,True
52452,762.186441,15.315638771809338,17.723779055301815,0.3,True
52453,762.187274,16.392682270045455,17.66386489926213,0.3,True
52454,762.187577,15.545686897646178,17.65651347040079,0.3,True
52455,762.189946,15.675088968429401,17.616407873371767,0.3,True
52456,762.190084,15.338643584393022,17.58320232655519,0.3,True
52457,762.190464,15.338643584393022,17.532827396053108,0.3,True
52458,762.190884,15.338643584393022,17.48072067246529,0.3,True
52459,762.191037,15.338643584393022,17.452359847194643,0.3,True
52460,762.191122,15.338643584393022,17.423080713030153,0.3,True
52461,762.191233,15.338643584393022,17.517910410079715,0.3,True
52462,762.19134,15.338643584393022,17.48120503919997,0.3,True
52463,762.191444,15.338643584393022,17.482818404650498,0.3,True
52464,762.191812,15.338643584393022,17.469018552963526,0.3,True
52465,762.192188,15.338643584393022,17.47018714060745,0.3,True
52466,762.192295,15.338643584393022,17.470824261449415,0.3,True
52467,762.192418,15.338643584393022,17.470965185544554,0.3,True
52468,762.192781,15.338643584393022,17.471049874644166,0.3,True
52469,762.193335,15.338643584393022,17.40005203765084,0.3,True
52470,762.204886,15.338643584393022,17.385871272547327,0.3,True
52471,762.20533,15.338643584393022,17.363390383862015,0.3,True
52472,762.205494,15.338643584393022,17.363390383862015,0.3,True
52473,762.210546,15.338643584393022,17.363390383862015,0.3,True
52474,762.210644,14.214694169590173,17.363390383862015,0.3,True
52475,762.210727,13.734057906681057,17.305831155500485,0.3,True
52476,762.21081,17.058695725265398,17.2137939843533,0.3,True
52477,762.210894,17.058695725265398,17.280577469363276,0.3,True
52478,762.210963,17.058695725265398,17.368153502234993,0.3,True
52479,762.211023,17.058695725265398,17.47179726251353,0.3,True
52480,762.211076,17.058695725265398,17.581494677144892,0.3,True
52481,762.213457,17.058695725265398,17.694775928331733,0.3,True
52482,762.213458,17.058695725265398,17.809807807672055,0.3,True
52483,762.213544,17.058695725265398,17.925618870718033,0.3,True
52484,762.213617,17.058695725265398,18.041685868161384,0.3,True
52485,762.213728,17.058695725265398,18.157793905389486,0.3,True
52486,762.213731,17.058695725265398,18.27391054952829,0.3,True
52487,762.213806,17.058695725265398,18.390141857109075,0.3,True
52488,762.216059,17.058695725265398,18.506417494650993,0.3,True
52489,762.21612,17.058695725265398,18.622235082418747,0.3,True
52490,762.216213,17.058695725265398,18.812093711343035,0.3,True
52491,762.216296,17.058695725265398,19.033514646354572,0.3,True
52492,762.2187,17.058695725265398,19.033514646354572,0.3,True
52493,762.218763,17.058695725265398,19.033514646354572,0.3,True
52494,762.218787,17.058695725265398,19.033514646354572,0.3,True
52495,762.218859,17.058695725265398,19.033514646354572,0.3,True
52496,762.219067,17.058695725265398,19.033514646354572,0.3,True
52497,762.224843,17.058695725265398,19.033514646354572,0.3,True
52498,762.225484,13.820325953869869,19.033514646354572,0.3,True
52499,762.225848,16.30484571290775,18.881073688559695,0.3,True
52500,762.229564,16.30484571290775,18.821138466534272,0.3,True
52501,762.232217,16.30484571290775,18.761879208864322,0.3,True
52502,762.232598,16.182743246117425,18.707035352017325,0.3,True
52503,762.232849,16.182743246117425,18.648241171670193,0.3,True
52504,762.232994,16.182743246117425,18.58944891456627,0.3,True
52505,762.233063,16.182743246117425,18.53044969424111,0.3,True
52506,762.233149,16.182743246117425,18.471286791614112,0.3,True
52507,762.233438,16.182743246117425,18.412039139129533,0.3,True
52508,762.234026,16.182743246117425,18.352824149990287,0.3,True
52509,762.234172,16.182743246117425,18.29369662868043,0.3,True
52510,762.234241,16.182743246117425,18.234794492400685,0.3,True
52511,762.234608,16.182743246117425,18.176379953904345,0.3,True
52512,762.23502,16.182743246117425,18.11863616634388,0.3,True
52513,762.235104,16.182743246117425,18.061093206699873,0.3,True
52514,762.235396,16.182743246117425,18.21852525897113,0.3,True
52515,762.235957,15.545686897646178,18.21029724521933,0.3,True
52516,762.236842,15.675088968429401,18.17190599118391,0.3,True
52517,762.236971,15.545686897646178,18.13468643131744,0.3,True
52518,762.237258,15.675088968429401,18.096412938017668,0.3,True
52519,762.237664,15.545686897646178,18.062035039363938,0.3,True
52520,762.237774,15.675088968429401,18.02094531401867,0.3,True
52521,762.238094,15.286882756079732,17.985075074005486,0.3,True
52522,762.238639,15.545686897646178,17.93056330062891,0.3,True
52523,762.239309,15.675088968429401,17.88585045529361,0.3,True
52524,762.239409,16.925975652667216,17.847150043695343,0.3,True
52525,762.239761,16.925975652667216,17.87023982062013,0.3,True
52526,762.240324,16.925975652667216,17.904502885572366,0.3,True
52527,762.240432,16.925975652667216,17.946477678938503,0.3,True
52528,762.2413,16.925975652667216,17.992417277907666,0.3,True
52529,762.241352,16.925975652667216,18.04079918911743,0.3,True
52530,762.241402,16.925975652667216,18.090534292656603,0.3,True
52531,762.241603,16.925975652667216,18.183285750289613,0.3,True
